Package ID,City,Pincode,Ship Date,Delivery Date,Status,Partner,Delay Reason,Delivery Time (hrs),Latitude,Longitude
PKG915,Nashik,422003,2024-06-03,2024-06-06,Delivered,Delhivery,,72.0,20.005,73.795
PKG916,Nagpur,440002,2024-06-05,2024-06-06,Delivered,XpressBees,,24.0,21.1466,79.0849
PKG917,Nashik,422003,2024-06-01,2024-06-02,Delivered,Delhivery,,24.0,20.005,73.795
PKG918,Nagpur,440001,2024-06-13,2024-06-15,Delivered,XpressBees,,48.0,21.1458,79.0882
PKG919,Nagpur,440001,2024-06-19,2024-06-22,Delivered,Delhivery,,72.0,21.1458,79.0882
PKG920,Nashik,422004,2024-06-30,2024-07-03,Failed,Delhivery,,72.0,20.01,73.8
PKG921,Nagpur,440004,2024-06-12,2024-06-15,Delivered,Ekart,,72.0,21.16,79.1
PKG922,Nashik,422001,2024-06-04,2024-06-07,Delivered,Ekart,,72.0,19.9975,73.7898
PKG923,Nashik,422002,2024-06-13,2024-06-14,Failed,Ekart,Traffic,24.0,20.002,73.79
PKG924,Nagpur,440004,2024-06-29,2024-06-30,Delivered,BlueDart,,24.0,21.16,79.1
PKG925,Nashik,422001,2024-06-02,2024-06-04,Delivered,Delhivery,,48.0,19.9975,73.7898
PKG926,Nagpur,440002,2024-06-06,2024-06-08,Delayed,Ekart,,48.0,21.1466,79.0849
PKG927,Nashik,422003,2024-06-18,2024-06-19,Delivered,Ekart,,24.0,20.005,73.795
PKG928,Nagpur,440003,2024-06-26,2024-06-29,Failed,Ekart,Weather,72.0,21.15,79.09
PKG929,Nagpur,440002,2024-06-01,2024-06-04,Failed,BlueDart,Holiday,72.0,21.1466,79.0849
PKG930,Nashik,422003,2024-06-04,2024-06-06,Delivered,Ekart,,48.0,20.005,73.795
PKG931,Nashik,422003,2024-06-28,2024-06-29,Delivered,Delhivery,,24.0,20.005,73.795
PKG932,Nashik,422001,2024-06-15,2024-06-17,Delayed,Delhivery,Traffic,48.0,19.9975,73.7898
PKG933,Nashik,422003,2024-06-30,2024-07-01,Delivered,BlueDart,,24.0,20.005,73.795
PKG934,Nashik,422001,2024-06-10,2024-06-13,Delivered,BlueDart,,72.0,19.9975,73.7898
PKG935,Nashik,422004,2024-06-27,2024-06-28,Delivered,Ekart,,24.0,20.01,73.8
PKG936,Nashik,422001,2024-06-23,2024-06-24,Delivered,Delhivery,,24.0,19.9975,73.7898
PKG937,Nagpur,440004,2024-06-24,2024-06-27,Failed,XpressBees,Traffic,72.0,21.16,79.1
PKG938,Nashik,422003,2024-06-20,2024-06-22,Delivered,BlueDart,,48.0,20.005,73.795
PKG939,Nagpur,440002,2024-06-15,2024-06-17,Delivered,BlueDart,,48.0,21.1466,79.0849
PKG940,Nagpur,440003,2024-06-22,2024-06-24,Delivered,Delhivery,,48.0,21.15,79.09
PKG941,Nagpur,440003,2024-06-10,2024-06-12,Failed,Ekart,Holiday,48.0,21.15,79.09
PKG942,Nagpur,440001,2024-06-09,2024-06-12,Delayed,Ekart,Weather,72.0,21.1458,79.0882
PKG943,Nagpur,440001,2024-06-29,2024-07-01,Delivered,Ekart,,48.0,21.1458,79.0882
PKG944,Nagpur,440001,2024-06-04,2024-06-06,Delivered,XpressBees,,48.0,21.1458,79.0882
PKG945,Nagpur,440004,2024-06-06,2024-06-08,Delivered,BlueDart,,48.0,21.16,79.1
PKG946,Nagpur,440001,2024-06-02,2024-06-05,Delivered,Ekart,,72.0,21.1458,79.0882
PKG947,Nashik,422002,2024-06-20,2024-06-23,Delayed,BlueDart,Customer Unavailable,72.0,20.002,73.79
PKG948,Nagpur,440004,2024-06-22,2024-06-23,Delivered,Ekart,,24.0,21.16,79.1
PKG949,Nagpur,440004,2024-06-17,2024-06-19,Delayed,BlueDart,Weather,48.0,21.16,79.1
PKG950,Nagpur,440002,2024-06-05,2024-06-08,Failed,Ekart,Weather,72.0,21.1466,79.0849
PKG951,Nashik,422001,2024-06-30,2024-07-01,Delivered,XpressBees,,24.0,19.9975,73.7898
PKG952,Nashik,422003,2024-06-25,2024-06-28,Failed,Delhivery,Weather,72.0,20.005,73.795
PKG953,Nagpur,440004,2024-06-23,2024-06-24,Delivered,XpressBees,,24.0,21.16,79.1
PKG954,Nagpur,440004,2024-06-11,2024-06-14,Delayed,Delhivery,Holiday,72.0,21.16,79.1
PKG955,Nashik,422002,2024-06-24,2024-06-27,Delivered,Delhivery,,72.0,20.002,73.79
PKG956,Nagpur,440002,2024-06-19,2024-06-20,Failed,BlueDart,Traffic,24.0,21.1466,79.0849
PKG957,Nashik,422004,2024-06-12,2024-06-13,Delivered,BlueDart,,24.0,20.01,73.8
PKG958,Nagpur,440002,2024-06-05,2024-06-08,Failed,Ekart,,72.0,21.1466,79.0849
PKG959,Nashik,422001,2024-06-19,2024-06-21,Failed,XpressBees,Holiday,48.0,19.9975,73.7898
PKG960,Nashik,422004,2024-06-01,2024-06-03,Delivered,Ekart,,48.0,20.01,73.8
PKG961,Nagpur,440004,2024-06-23,2024-06-26,Delivered,XpressBees,,72.0,21.16,79.1
PKG962,Nashik,422003,2024-06-29,2024-07-01,Delivered,BlueDart,,48.0,20.005,73.795
PKG963,Nagpur,440003,2024-06-21,2024-06-24,Delivered,Delhivery,,72.0,21.15,79.09
PKG964,Nagpur,440004,2024-06-09,2024-06-12,Delivered,BlueDart,,72.0,21.16,79.1
PKG965,Nashik,422004,2024-06-26,2024-06-28,Delivered,XpressBees,,48.0,20.01,73.8
PKG966,Nagpur,440003,2024-06-21,2024-06-22,Delivered,Ekart,,24.0,21.15,79.09
PKG967,Nashik,422004,2024-06-23,2024-06-25,Delayed,Ekart,Customer Unavailable,48.0,20.01,73.8
PKG968,Nagpur,440003,2024-06-30,2024-07-02,Delivered,BlueDart,,48.0,21.15,79.09
PKG969,Nagpur,440002,2024-06-18,2024-06-19,Delivered,Ekart,,24.0,21.1466,79.0849
PKG970,Nashik,422003,2024-06-28,2024-06-30,Delivered,Ekart,,48.0,20.005,73.795
PKG971,Nagpur,440002,2024-06-04,2024-06-06,Delayed,Delhivery,Customer Unavailable,48.0,21.1466,79.0849
PKG972,Nashik,422004,2024-06-16,2024-06-19,Delivered,BlueDart,,72.0,20.01,73.8
PKG973,Nashik,422001,2024-06-24,2024-06-26,Delivered,BlueDart,,48.0,19.9975,73.7898
PKG974,Nagpur,440002,2024-06-12,2024-06-14,Delivered,Delhivery,,48.0,21.1466,79.0849
PKG975,Nagpur,440002,2024-06-27,2024-06-28,Delivered,Ekart,,24.0,21.1466,79.0849
PKG976,Nashik,422004,2024-06-03,2024-06-05,Delivered,XpressBees,,48.0,20.01,73.8
PKG977,Nashik,422001,2024-06-12,2024-06-15,Delivered,BlueDart,,72.0,19.9975,73.7898
PKG978,Nagpur,440001,2024-06-27,2024-06-29,Delivered,XpressBees,,48.0,21.1458,79.0882
PKG979,Nagpur,440004,2024-06-21,2024-06-23,Delivered,BlueDart,,48.0,21.16,79.1
PKG980,Nashik,422003,2024-06-09,2024-06-12,Delivered,Ekart,,72.0,20.005,73.795
PKG981,Nagpur,440001,2024-06-18,2024-06-19,Delivered,BlueDart,,24.0,21.1458,79.0882
PKG982,Nagpur,440001,2024-06-21,2024-06-23,Delivered,Ekart,,48.0,21.1458,79.0882
PKG983,Nagpur,440004,2024-06-29,2024-06-30,Delivered,XpressBees,,24.0,21.16,79.1
PKG984,Nashik,422001,2024-06-18,2024-06-20,Delivered,BlueDart,,48.0,19.9975,73.7898
PKG985,Nagpur,440003,2024-06-23,2024-06-25,Delayed,XpressBees,Traffic,48.0,21.15,79.09
PKG986,Nashik,422002,2024-06-05,2024-06-07,Delayed,Delhivery,Customer Unavailable,48.0,20.002,73.79
PKG987,Nagpur,440002,2024-06-20,2024-06-23,Delivered,Ekart,,72.0,21.1466,79.0849
PKG988,Nashik,422002,2024-06-24,2024-06-25,Delayed,XpressBees,,24.0,20.002,73.79
PKG989,Nagpur,440004,2024-06-11,2024-06-12,Delayed,BlueDart,Holiday,24.0,21.16,79.1
PKG990,Nashik,422004,2024-06-27,2024-06-28,Delivered,BlueDart,,24.0,20.01,73.8
PKG991,Nashik,422002,2024-06-21,2024-06-22,Delivered,BlueDart,,24.0,20.002,73.79
PKG992,Nagpur,440004,2024-06-16,2024-06-17,Failed,BlueDart,Holiday,24.0,21.16,79.1
PKG993,Nagpur,440003,2024-06-28,2024-06-30,Delivered,BlueDart,,48.0,21.15,79.09
PKG994,Nagpur,440001,2024-06-23,2024-06-24,Failed,BlueDart,Customer Unavailable,24.0,21.1458,79.0882
PKG995,Nashik,422002,2024-06-26,2024-06-28,Delayed,BlueDart,Customer Unavailable,48.0,20.002,73.79
PKG996,Nagpur,440002,2024-06-27,2024-06-30,Delivered,Ekart,,72.0,21.1466,79.0849
PKG997,Nagpur,440001,2024-06-14,2024-06-18,Delivered,XpressBees,,96.0,21.1458,79.0882
PKG998,Nagpur,440002,2024-06-30,2024-07-03,Delayed,Delhivery,Traffic,72.0,21.1466,79.0849
PKG999,Nagpur,440001,2024-06-20,2024-06-24,Delivered,BlueDart,,96.0,21.1458,79.0882
PKG1000,Nashik,422003,2024-07-01,2024-07-03,Failed,Ekart,Weather,48.0,20.005,73.795
PKG1001,Nagpur,440001,2024-06-25,2024-06-26,Failed,Delhivery,Weather,24.0,21.1458,79.0882
PKG1002,Nashik,422003,2024-06-08,2024-06-10,Delivered,Ekart,,48.0,20.005,73.795
PKG1003,Nagpur,440004,2024-06-13,2024-06-15,Delayed,Ekart,Address Not Found,48.0,21.16,79.1
PKG1004,Nashik,422001,2024-06-05,2024-06-06,Delivered,XpressBees,,24.0,19.9975,73.7898
PKG1005,Nagpur,440004,2024-06-28,2024-06-29,Delivered,Delhivery,,24.0,21.16,79.1
PKG1006,Nashik,422003,2024-06-18,2024-06-20,Failed,Ekart,Weather,48.0,20.005,73.795
PKG1007,Nashik,422004,2024-06-04,2024-06-07,Delivered,BlueDart,,72.0,20.01,73.8
PKG1008,Nagpur,440003,2024-06-18,2024-06-21,Delivered,Delhivery,,72.0,21.15,79.09
PKG1009,Nagpur,440001,2024-06-23,2024-06-26,Delivered,BlueDart,,72.0,21.1458,79.0882
PKG1010,Nagpur,440004,2024-06-23,2024-06-27,Delivered,BlueDart,,96.0,21.16,79.1
PKG1011,Nashik,422002,2024-06-01,2024-06-02,Delivered,Delhivery,,24.0,20.002,73.79
PKG1012,Nashik,422003,2024-06-11,2024-06-12,Failed,Ekart,Traffic,24.0,20.005,73.795
PKG1013,Nashik,422003,2024-06-05,2024-06-06,Failed,Delhivery,Address Not Found,24.0,20.005,73.795
PKG1014,Nagpur,440002,2024-06-01,2024-06-04,Delivered,Delhivery,,72.0,21.1466,79.0849
PKG1015,Nagpur,440001,2024-06-12,2024-06-15,Delivered,Delhivery,,72.0,21.1458,79.0882
PKG1016,Nagpur,440001,2024-06-10,2024-06-13,Delayed,Delhivery,Holiday,72.0,21.1458,79.0882
PKG1017,Nagpur,440002,2024-07-01,2024-07-02,Delayed,XpressBees,Weather,24.0,21.1466,79.0849
PKG1018,Nagpur,440004,2024-06-06,2024-06-08,Delayed,BlueDart,Holiday,48.0,21.16,79.1
PKG1019,Nashik,422003,2024-06-13,2024-06-16,Delivered,Ekart,,72.0,20.005,73.795
PKG1020,Nashik,422002,2024-06-20,2024-06-21,Delivered,BlueDart,,24.0,20.002,73.79
PKG1021,Nagpur,440001,2024-06-04,2024-06-07,Delivered,XpressBees,,72.0,21.1458,79.0882
PKG1022,Nagpur,440001,2024-07-01,2024-07-02,Delivered,BlueDart,,24.0,21.1458,79.0882
PKG1023,Nagpur,440003,2024-06-07,2024-06-08,Delivered,Delhivery,,24.0,21.15,79.09
PKG1024,Nashik,422004,2024-06-23,2024-06-24,Delivered,BlueDart,,24.0,20.01,73.8
PKG1025,Nashik,422003,2024-06-12,2024-06-14,Delivered,Ekart,,48.0,20.005,73.795
PKG1026,Nashik,422003,2024-06-12,2024-06-13,Delivered,Delhivery,,24.0,20.005,73.795
PKG1027,Nashik,422002,2024-07-01,2024-07-04,Delivered,XpressBees,,72.0,20.002,73.79
PKG1028,Nagpur,440001,2024-06-15,2024-06-18,Delivered,Delhivery,,72.0,21.1458,79.0882
PKG1029,Nashik,422003,2024-06-15,2024-06-16,Delivered,Ekart,,24.0,20.005,73.795
PKG1030,Nagpur,440001,2024-06-03,2024-06-06,Delivered,XpressBees,,72.0,21.1458,79.0882
PKG1031,Nagpur,440004,2024-06-17,2024-06-18,Delivered,Delhivery,,24.0,21.16,79.1
PKG1032,Nagpur,440001,2024-06-25,2024-06-28,Delivered,Ekart,,72.0,21.1458,79.0882
PKG1033,Nashik,422002,2024-06-07,2024-06-08,Delivered,Delhivery,,24.0,20.002,73.79
PKG1034,Nashik,422001,2024-06-13,2024-06-15,Delivered,BlueDart,,48.0,19.9975,73.7898
PKG1035,Nagpur,440004,2024-06-07,2024-06-09,Delivered,Delhivery,,48.0,21.16,79.1
PKG1036,Nashik,422001,2024-06-25,2024-06-26,Delivered,Ekart,,24.0,19.9975,73.7898
PKG1037,Nashik,422003,2024-06-08,2024-06-09,Failed,Ekart,Weather,24.0,20.005,73.795
PKG1038,Nashik,422004,2024-06-20,2024-06-22,Delivered,Ekart,,48.0,20.01,73.8
PKG1039,Nagpur,440002,2024-06-14,2024-06-16,Delivered,Ekart,,48.0,21.1466,79.0849
PKG1040,Nashik,422003,2024-06-15,2024-06-17,Delivered,Ekart,,48.0,20.005,73.795
PKG1041,Nagpur,440001,2024-06-26,2024-06-27,Delivered,Ekart,,24.0,21.1458,79.0882
PKG1042,Nagpur,440003,2024-06-05,2024-06-06,Delivered,XpressBees,,24.0,21.15,79.09
PKG1043,Nashik,422004,2024-06-02,2024-06-05,Delivered,Delhivery,,72.0,20.01,73.8
PKG1044,Nashik,422003,2024-06-27,2024-06-29,Delivered,XpressBees,,48.0,20.005,73.795
PKG1045,Nashik,422001,2024-06-27,2024-06-30,Delivered,Ekart,,72.0,19.9975,73.7898
PKG1046,Nashik,422004,2024-06-27,2024-06-28,Delayed,BlueDart,,24.0,20.01,73.8
PKG1047,Nagpur,440004,2024-06-25,2024-06-28,Delivered,Delhivery,,72.0,21.16,79.1
PKG1048,Nashik,422003,2024-06-15,2024-06-17,Delayed,Ekart,Weather,48.0,20.005,73.795
PKG1049,Nashik,422002,2024-06-23,2024-06-26,Delivered,Ekart,,72.0,20.002,73.79
PKG1050,Nashik,422001,2024-06-10,2024-06-12,Delivered,Ekart,,48.0,19.9975,73.7898
PKG1051,Nashik,422002,2024-06-27,2024-06-30,Delivered,XpressBees,,72.0,20.002,73.79
PKG1052,Nagpur,440002,2024-06-17,2024-06-18,Delivered,BlueDart,,24.0,21.1466,79.0849
PKG1053,Nashik,422004,2024-06-24,2024-06-26,Delayed,BlueDart,Holiday,48.0,20.01,73.8
PKG1054,Nagpur,440002,2024-06-19,2024-06-21,Delayed,BlueDart,Traffic,48.0,21.1466,79.0849
PKG1055,Nashik,422001,2024-06-18,2024-06-21,Delivered,Ekart,,72.0,19.9975,73.7898
PKG1056,Nashik,422002,2024-06-05,2024-06-07,Delayed,XpressBees,Address Not Found,48.0,20.002,73.79
PKG1057,Nashik,422001,2024-06-22,2024-06-24,Delivered,Ekart,,48.0,19.9975,73.7898
PKG1058,Nagpur,440004,2024-06-19,2024-06-21,Delayed,Delhivery,Traffic,48.0,21.16,79.1
PKG1059,Nashik,422001,2024-06-03,2024-06-04,Delivered,Delhivery,,24.0,19.9975,73.7898
PKG1060,Nagpur,440003,2024-06-15,2024-06-17,Delivered,Delhivery,,48.0,21.15,79.09
PKG1061,Nashik,422001,2024-06-11,2024-06-13,Delivered,XpressBees,,48.0,19.9975,73.7898
PKG1062,Nagpur,440004,2024-06-11,2024-06-12,Delivered,Ekart,,24.0,21.16,79.1
PKG1063,Nashik,422002,2024-06-24,2024-06-25,Delivered,Delhivery,,24.0,20.002,73.79
PKG1064,Nagpur,440001,2024-07-01,2024-07-04,Failed,Ekart,Weather,72.0,21.1458,79.0882
PKG1065,Nagpur,440001,2024-06-12,2024-06-13,Failed,Ekart,Customer Unavailable,24.0,21.1458,79.0882
PKG1066,Nashik,422003,2024-06-16,2024-06-18,Delivered,XpressBees,,48.0,20.005,73.795
PKG1067,Nashik,422004,2024-06-08,2024-06-09,Delivered,BlueDart,,24.0,20.01,73.8
PKG1068,Nashik,422003,2024-07-01,2024-07-02,Delayed,Ekart,Address Not Found,24.0,20.005,73.795
PKG1069,Nagpur,440003,2024-06-23,2024-06-24,Delivered,Ekart,,24.0,21.15,79.09
PKG1070,Nagpur,440004,2024-06-07,2024-06-08,Delivered,XpressBees,,24.0,21.16,79.1
PKG1071,Nashik,422001,2024-06-09,2024-06-10,Delayed,Delhivery,,24.0,19.9975,73.7898
PKG1072,Nashik,422004,2024-06-05,2024-06-07,Delivered,BlueDart,,48.0,20.01,73.8
PKG1073,Nashik,422004,2024-06-11,2024-06-13,Failed,Ekart,Customer Unavailable,48.0,20.01,73.8
PKG1074,Nashik,422003,2024-06-28,2024-07-01,Failed,XpressBees,Holiday,72.0,20.005,73.795
PKG1075,Nashik,422002,2024-06-02,2024-06-05,Delayed,XpressBees,Customer Unavailable,72.0,20.002,73.79
PKG1076,Nagpur,440003,2024-06-06,2024-06-09,Delivered,Delhivery,,72.0,21.15,79.09
PKG1077,Nashik,422004,2024-06-19,2024-06-22,Delivered,Ekart,,72.0,20.01,73.8
PKG1078,Nagpur,440004,2024-06-29,2024-06-30,Delayed,Ekart,,24.0,21.16,79.1
PKG1079,Nashik,422004,2024-06-06,2024-06-07,Delivered,BlueDart,,24.0,20.01,73.8
PKG1080,Nagpur,440004,2024-06-03,2024-06-06,Delayed,Ekart,Traffic,72.0,21.16,79.1
PKG1081,Nagpur,440001,2024-06-11,2024-06-12,Delivered,Delhivery,,24.0,21.1458,79.0882
PKG1082,Nashik,422001,2024-06-17,2024-06-20,Delivered,BlueDart,,72.0,19.9975,73.7898
PKG1083,Nagpur,440003,2024-06-29,2024-06-30,Delivered,Ekart,,24.0,21.15,79.09
PKG1084,Nagpur,440001,2024-07-01,2024-07-03,Delivered,XpressBees,,48.0,21.1458,79.0882
PKG1085,Nagpur,440002,2024-06-12,2024-06-15,Delivered,Ekart,,72.0,21.1466,79.0849
PKG1086,Nashik,422003,2024-06-22,2024-06-24,Delivered,Delhivery,,48.0,20.005,73.795
PKG1087,Nagpur,440003,2024-06-03,2024-06-05,Delivered,XpressBees,,48.0,21.15,79.09
PKG1088,Nashik,422001,2024-06-21,2024-06-24,Failed,Delhivery,Traffic,72.0,19.9975,73.7898
PKG1089,Nashik,422002,2024-07-01,2024-07-03,Delivered,XpressBees,,48.0,20.002,73.79
PKG1090,Nagpur,440004,2024-06-30,2024-07-03,Failed,XpressBees,Traffic,72.0,21.16,79.1
PKG1091,Nagpur,440003,2024-06-15,2024-06-17,Delayed,XpressBees,Weather,48.0,21.15,79.09
PKG1092,Nashik,422001,2024-06-10,2024-06-13,Delivered,XpressBees,,72.0,19.9975,73.7898
PKG1093,Nashik,422002,2024-06-16,2024-06-18,Delivered,BlueDart,,48.0,20.002,73.79
PKG1094,Nashik,422003,2024-07-01,2024-07-03,Delivered,Ekart,,48.0,20.005,73.795
PKG1095,Nagpur,440002,2024-06-02,2024-06-04,Delivered,BlueDart,,48.0,21.1466,79.0849
PKG1096,Nashik,422004,2024-06-06,2024-06-09,Delivered,BlueDart,,72.0,20.01,73.8
PKG1097,Nashik,422001,2024-06-11,2024-06-15,Delayed,XpressBees,Customer Unavailable,96.0,19.9975,73.7898
PKG1098,Nagpur,440002,2024-06-10,2024-06-11,Delivered,BlueDart,,24.0,21.1466,79.0849
PKG1099,Nagpur,440004,2024-06-18,2024-06-21,Delivered,XpressBees,,72.0,21.16,79.1
PKG1100,Nashik,422001,2024-06-29,2024-06-30,Failed,Delhivery,Holiday,24.0,19.9975,73.7898
PKG1101,Nashik,422001,2024-06-30,2024-07-01,Delivered,Ekart,,24.0,19.9975,73.7898
PKG1102,Nagpur,440001,2024-06-25,2024-06-27,Delivered,Ekart,,48.0,21.1458,79.0882
PKG1103,Nagpur,440004,2024-06-16,2024-06-18,Delivered,XpressBees,,48.0,21.16,79.1
PKG1104,Nagpur,440003,2024-06-09,2024-06-12,Delivered,Delhivery,,72.0,21.15,79.09
PKG1105,Nashik,422003,2024-06-01,2024-06-02,Delivered,Ekart,,24.0,20.005,73.795
PKG1106,Nashik,422004,2024-06-25,2024-06-28,Delivered,BlueDart,,72.0,20.01,73.8
PKG1107,Nashik,422002,2024-06-09,2024-06-12,Failed,BlueDart,,72.0,20.002,73.79
PKG1108,Nagpur,440003,2024-06-26,2024-06-29,Delivered,BlueDart,,72.0,21.15,79.09
PKG1109,Nashik,422004,2024-06-08,2024-06-11,Delivered,Delhivery,,72.0,20.01,73.8
PKG1110,Nagpur,440001,2024-06-20,2024-06-21,Delivered,Ekart,,24.0,21.1458,79.0882
PKG1111,Nashik,422001,2024-06-04,2024-06-05,Delivered,Delhivery,,24.0,19.9975,73.7898
PKG1112,Nashik,422004,2024-06-27,2024-06-30,Delivered,XpressBees,,72.0,20.01,73.8
PKG1113,Nagpur,440002,2024-06-26,2024-06-27,Delivered,Ekart,,24.0,21.1466,79.0849
PKG1114,Nagpur,440002,2024-06-25,2024-06-29,Delayed,Ekart,Traffic,96.0,21.1466,79.0849
PKG1115,Nagpur,440001,2024-06-06,2024-06-07,Delivered,XpressBees,,24.0,21.1458,79.0882
PKG1116,Nagpur,440004,2024-06-09,2024-06-12,Delivered,BlueDart,,72.0,21.16,79.1
PKG1117,Nashik,422003,2024-06-18,2024-06-21,Delivered,BlueDart,,72.0,20.005,73.795
PKG1118,Nashik,422001,2024-06-16,2024-06-19,Delivered,Ekart,,72.0,19.9975,73.7898
PKG1119,Nagpur,440001,2024-06-09,2024-06-11,Delivered,XpressBees,,48.0,21.1458,79.0882
PKG1120,Nashik,422004,2024-06-22,2024-06-24,Delivered,Delhivery,,48.0,20.01,73.8
PKG1121,Nashik,422003,2024-06-24,2024-06-27,Delivered,Delhivery,,72.0,20.005,73.795
PKG1122,Nashik,422003,2024-06-30,2024-07-02,Delivered,XpressBees,,48.0,20.005,73.795
PKG1123,Nagpur,440004,2024-06-25,2024-06-28,Delivered,Delhivery,,72.0,21.16,79.1
PKG1124,Nagpur,440002,2024-06-29,2024-07-02,Delivered,XpressBees,,72.0,21.1466,79.0849
PKG1125,Nashik,422004,2024-06-20,2024-06-22,Delivered,Ekart,,48.0,20.01,73.8
PKG1126,Nashik,422004,2024-06-11,2024-06-13,Delivered,Ekart,,48.0,20.01,73.8
PKG1127,Nashik,422003,2024-06-13,2024-06-14,Delivered,XpressBees,,24.0,20.005,73.795
PKG1128,Nashik,422003,2024-06-06,2024-06-07,Delayed,BlueDart,Weather,24.0,20.005,73.795
PKG1129,Nashik,422003,2024-06-19,2024-06-20,Delivered,Delhivery,,24.0,20.005,73.795
PKG1130,Nagpur,440002,2024-06-02,2024-06-04,Failed,XpressBees,Traffic,48.0,21.1466,79.0849
PKG1131,Nagpur,440002,2024-06-17,2024-06-19,Delivered,Ekart,,48.0,21.1466,79.0849
PKG1132,Nagpur,440003,2024-06-21,2024-06-22,Delivered,XpressBees,,24.0,21.15,79.09
PKG1133,Nagpur,440003,2024-06-17,2024-06-19,Delivered,Ekart,,48.0,21.15,79.09
PKG1134,Nashik,422004,2024-06-21,2024-06-23,Delivered,XpressBees,,48.0,20.01,73.8
PKG1135,Nagpur,440001,2024-06-16,2024-06-18,Delivered,XpressBees,,48.0,21.1458,79.0882
PKG1136,Nagpur,440002,2024-06-28,2024-06-30,Delivered,BlueDart,,48.0,21.1466,79.0849
PKG1137,Nashik,422001,2024-06-22,2024-06-23,Delayed,Delhivery,Customer Unavailable,24.0,19.9975,73.7898
PKG1138,Nashik,422002,2024-06-27,2024-06-29,Delivered,BlueDart,,48.0,20.002,73.79
PKG1139,Nashik,422004,2024-06-09,2024-06-11,Delivered,Ekart,,48.0,20.01,73.8
PKG1140,Nashik,422003,2024-06-11,2024-06-13,Delivered,XpressBees,,48.0,20.005,73.795
PKG1141,Nashik,422001,2024-06-10,2024-06-13,Delivered,XpressBees,,72.0,19.9975,73.7898
PKG1142,Nagpur,440002,2024-06-18,2024-06-20,Delivered,Delhivery,,48.0,21.1466,79.0849
PKG1143,Nashik,422002,2024-06-18,2024-06-21,Failed,XpressBees,Customer Unavailable,72.0,20.002,73.79
PKG1144,Nagpur,440001,2024-06-07,2024-06-09,Delayed,Delhivery,Weather,48.0,21.1458,79.0882
PKG1145,Nagpur,440001,2024-06-12,2024-06-13,Delivered,Delhivery,,24.0,21.1458,79.0882
PKG1146,Nashik,422003,2024-06-12,2024-06-14,Delivered,Delhivery,,48.0,20.005,73.795
PKG1147,Nagpur,440002,2024-06-12,2024-06-14,Delivered,Delhivery,,48.0,21.1466,79.0849
PKG1148,Nashik,422003,2024-06-11,2024-06-14,Failed,Ekart,Holiday,72.0,20.005,73.795
PKG1149,Nagpur,440004,2024-06-04,2024-06-07,Delivered,Ekart,,72.0,21.16,79.1
PKG1150,Nashik,422003,2024-06-16,2024-06-17,Failed,BlueDart,,24.0,20.005,73.795
PKG1151,Nagpur,440003,2024-06-21,2024-06-23,Delayed,BlueDart,,48.0,21.15,79.09
PKG1152,Nashik,422002,2024-06-17,2024-06-18,Delivered,BlueDart,,24.0,20.002,73.79
PKG1153,Nagpur,440003,2024-06-14,2024-06-15,Delivered,Delhivery,,24.0,21.15,79.09
PKG1154,Nagpur,440002,2024-06-19,2024-06-20,Delivered,XpressBees,,24.0,21.1466,79.0849
PKG1155,Nashik,422004,2024-06-27,2024-06-29,Delivered,BlueDart,,48.0,20.01,73.8
PKG1156,Nagpur,440001,2024-06-14,2024-06-17,Delayed,Delhivery,Holiday,72.0,21.1458,79.0882
PKG1157,Nagpur,440002,2024-06-04,2024-06-05,Delayed,Delhivery,Holiday,24.0,21.1466,79.0849
PKG1158,Nagpur,440003,2024-06-01,2024-06-04,Delivered,Ekart,,72.0,21.15,79.09
PKG1159,Nagpur,440003,2024-06-15,2024-06-18,Delivered,Delhivery,,72.0,21.15,79.09
PKG1160,Nagpur,440002,2024-06-12,2024-06-15,Delivered,BlueDart,,72.0,21.1466,79.0849
PKG1161,Nagpur,440003,2024-06-02,2024-06-04,Delayed,XpressBees,Traffic,48.0,21.15,79.09
PKG1162,Nagpur,440004,2024-06-14,2024-06-17,Delivered,BlueDart,,72.0,21.16,79.1
PKG1163,Nashik,422002,2024-06-23,2024-06-26,Delivered,Ekart,,72.0,20.002,73.79
PKG1164,Nagpur,440002,2024-06-10,2024-06-11,Delivered,BlueDart,,24.0,21.1466,79.0849
PKG1165,Nashik,422003,2024-06-15,2024-06-18,Delivered,XpressBees,,72.0,20.005,73.795
PKG1166,Nashik,422003,2024-06-01,2024-06-04,Delivered,XpressBees,,72.0,20.005,73.795
PKG1167,Nagpur,440001,2024-06-13,2024-06-16,Delivered,XpressBees,,72.0,21.1458,79.0882
PKG1168,Nagpur,440002,2024-06-19,2024-06-20,Failed,XpressBees,,24.0,21.1466,79.0849
PKG1169,Nashik,422003,2024-06-22,2024-06-25,Failed,XpressBees,Customer Unavailable,72.0,20.005,73.795
PKG1170,Nagpur,440002,2024-06-26,2024-06-29,Delivered,XpressBees,,72.0,21.1466,79.0849
PKG1171,Nashik,422003,2024-06-04,2024-06-06,Delivered,BlueDart,,48.0,20.005,73.795
PKG1172,Nashik,422004,2024-06-10,2024-06-11,Delivered,Delhivery,,24.0,20.01,73.8
PKG1173,Nashik,422001,2024-06-15,2024-06-16,Delivered,BlueDart,,24.0,19.9975,73.7898
